"area_id","item_id","main_type","mid_type","sub_type","price_text","price",
"14","m17782138373","メンズ","バッグ","リュック/バックパック","¥ 4,950","4950",
"14","m96965619537","エンタメ・ホビー","コレクション","切手/官製はがき","¥ 930","930",
"14","m99609438712","メンズ","パンツ","オーバーオール","¥ 5,500","5500",
"14","m98180068593","エンタメ・ホビー","タレントグッズ","アイドル","¥ 3,200","3200",
"14","m44904960598","コスメ・香水・美容","ベースメーク/化粧品","口紅","¥ 2,700","2700",
"14","m12699341502","レディース","ジャケット/アウター","ジャンパー/ブルゾン","¥ 2,800","2800",
"14","m95370879636","レディース","トップス","シャツ/ブラウス(半袖/袖なし)","¥ 1,700","1700",
"14","m34529217317","家電・スマホ・カメラ","オーディオ機器","スピーカー","¥ 6,600","6600",
"14","m66215401369","その他","事務/店舗用品","オフィス用品一般","¥ 1,444","1444",
"14","m61934044822","ベビー・キッズ","キッズ服(男女兼用) 100cm~","トップス(その他)","¥ 670","670",
"14","m39238374585","ハンドメイド","アクセサリー(女性用)","ピアス","¥ 500","500",
"14","m77786870305","レディース","靴","ハイヒール/パンプス","¥ 12,000","12000",
"14","m30088735152","ベビー・キッズ","ベビー服(女の子用)  ~95cm","ロンパース","¥ 1,300","1300",
"14","m16510966398","自動車・オートバイ","自動車","車内アクセサリー","¥ 1,450","1450",
"14","m97139430821","エンタメ・ホビー","漫画","少女","¥ 450","450",
"14","m40292447712","エンタメ・ホビー","本","アート/エンタメ","¥ 2,300","2300",
"14","m46873161904","レディース","トップス","シャツ/ブラウス(七分/長袖)","¥ 2,200","2200",
"14","m13331532422","エンタメ・ホビー","CD","K-POP/アジア","¥ 1,888","1888",
"14","m25451122221","エンタメ・ホビー","CD","邦楽","¥ 666","666",
"14","m81858246576","エンタメ・ホビー","レコード","邦楽","¥ 5,000","5000",
"14","m20707336676","レディース","その他","下着","¥ 350","350",
"14","m73085776529","レディース","小物","マフラー/ショール","¥ 4,000","4000",
"14","m39119183067","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 2,500","2500",
"14","m70036713501","ハンドメイド","アクセサリー(女性用)","ヘアゴム","¥ 400","400",
"15","m81267866469","エンタメ・ホビー","タレントグッズ","アイドル","¥ 333","333",
"15","m54443843709","メンズ","アクセサリー","ネックレス","¥ 5,500","5500",
"15","m35724374300","コスメ・香水・美容","スキンケア/基礎化粧品","美容液","¥ 4,700","4700",
"15","m37176474360","エンタメ・ホビー","トレーディングカード","デュエルマスターズ","¥ 2,888","2888",
"15","m61339117476","レディース","トップス","カーディガン/ボレロ","¥ 3,000","3000",
"15","m17312063260","レディース","バッグ","トートバッグ","¥ 600","600",
"15","m83532561351","スポーツ・レジャー","その他スポーツ","サッカー/フットサル","¥ 3,200","3200",
"15","m27571093456","スポーツ・レジャー","その他スポーツ","野球","¥ 19,500","19500",
"15","m84241756032","エンタメ・ホビー","コミック/アニメグッズ","バッジ","¥ 444","444",
"15","m19126579651","レディース","トップス","パーカー","¥ 4,000","4000",
"15","m30375218269","エンタメ・ホビー","CD","K-POP/アジア","¥ 1,777","1777",
"15","m59843409434","ベビー・キッズ","ベビー服(男女兼用)  ~95cm","アウター","¥ 999","999",
"15","m24589772452","レディース","靴","サンダル","¥ 2,250","2250",
"15","m76361850190","レディース","小物","長財布","¥ 2,100","2100",
"15","m88764843051","メンズ","トップス","Tシャツ/カットソー(半袖/袖なし)","¥ 5,000","5000",
"15","m33035890806","レディース","小物","折り財布","¥ 4,000","4000",
"15","m10819544961","エンタメ・ホビー","CD","アニメ","¥ 1,200","1200",
"15","m55344459807","コスメ・香水・美容","スキンケア/基礎化粧品","美容液","¥ 4,800","4800",
"15","m45248420901","エンタメ・ホビー","テレビゲーム","家庭用ゲームソフト","¥ 1,280","1280",
"15","m17255605488","レディース","スカート","ミニスカート","¥ 3,000","3000",
"15","m94263722099","エンタメ・ホビー","トレーディングカード","遊戯王","¥ 888","888",
"15","m239363769","メンズ","トップス","シャツ","¥ 3,200","3200",
"15","m26864355388","メンズ","トップス","ジャージ","¥ 4,380","4380",
"15","m45651537296","コスメ・香水・美容","ベースメーク/化粧品","マスカラ","¥ 500","500",
"15","m37894538342","エンタメ・ホビー","CD","K-POP/アジア","¥ 777","777",
"15","m98537609535","レディース","小物","バンダナ/スカーフ","¥ 870","870",
"15","m65837244860","エンタメ・ホビー","CD","邦楽","¥ 1,000","1000",
"15","m71454180738","エンタメ・ホビー","CD","邦楽","¥ 1,000","1000",
"15","m26309761919","エンタメ・ホビー","CD","邦楽","¥ 800","800",
"15","m82303641362","エンタメ・ホビー","CD","邦楽","¥ 1,200","1200",
"15","m72938675891","エンタメ・ホビー","CD","邦楽","¥ 2,000","2000",
"15","m73273607888","エンタメ・ホビー","CD","邦楽","¥ 1,200","1200",
"15","m49069866068","エンタメ・ホビー","CD","邦楽","¥ 1,200","1200",
"15","m58037207477","エンタメ・ホビー","CD","邦楽","¥ 1,200","1200",
"15","m10570700630","エンタメ・ホビー","CD","邦楽","¥ 1,200","1200",
"15","m82749617317","エンタメ・ホビー","CD","邦楽","¥ 1,000","1000",
"15","m61356811317","エンタメ・ホビー","CD","邦楽","¥ 2,500","2500",
"15","m19851831316","エンタメ・ホビー","CD","邦楽","¥ 2,500","2500",
"15","m98308519801","エンタメ・ホビー","CD","邦楽","¥ 2,000","2000",
"15","m89535441211","レディース","トップス","ニット/セーター","¥ 1,333","1333",
"15","m92062518139","エンタメ・ホビー","CD","邦楽","¥ 1,800","1800",
"15","m98202764424","メンズ","トップス","シャツ","¥ 5,000","5000",
"15","m89876875077","エンタメ・ホビー","CD","邦楽","¥ 3,000","3000",
"15","m17697955754","エンタメ・ホビー","CD","邦楽","¥ 1,220","1220",
"15","m70323114905","コスメ・香水・美容","ベースメーク/化粧品","フェイスパウダー","¥ 3,180","3180",
"15","m71972921516","エンタメ・ホビー","CD","邦楽","¥ 5,000","5000",
"15","m86174957421","コスメ・香水・美容","香水","香水(女性用)","¥ 1,100","1100",
"15","m86375099454","レディース","小物","長財布","¥ 2,000","2000",
"15","m21820706058","メンズ","靴","スニーカー","¥ 6,500","6500",
"15","m95950701007","メンズ","トップス","Tシャツ/カットソー(半袖/袖なし)","¥ 3,670","3670",
"15","m87204483091","エンタメ・ホビー","楽器/器材","アコースティックギター","¥ 9,000","9000",
"15","m68088195354","メンズ","パンツ","デニム/ジーンズ","¥ 3,000","3000",
"15","m53667387921","メンズ","帽子","キャップ","¥ 4,100","4100",
"15","m97772362104","ハンドメイド","趣味/おもちゃ","おもちゃ/人形","¥ 1,500","1500",
"15","m34095047718","コスメ・香水・美容","スキンケア/基礎化粧品","美容液","¥ 9,500","9500",
"15","m74435269932","エンタメ・ホビー","テレビゲーム","携帯用ゲームソフト","¥ 6,100","6100",
"15","m75521760595","エンタメ・ホビー","タレントグッズ","アイドル","¥ 8,000","8000",
"15","m99363698140","レディース","バッグ","トートバッグ","¥ 700","700",
"15","m77490652418","メンズ","靴","スニーカー","¥ 7,400","7400",
"15","m76516619939","エンタメ・ホビー","楽器/器材","鍵盤楽器","¥ 4,000","4000",
"15","m27959950554","エンタメ・ホビー","漫画","少女","¥ 666","666",
"15","m78350072756","メンズ","トップス","スウェット","¥ 6,800","6800",
"15","m95271797330","メンズ","靴","スニーカー","¥ 8,000","8000",
"15","m49389598886","コスメ・香水・美容","ベースメーク/化粧品","口紅","¥ 1,111","1111",
"15","m76582813261","エンタメ・ホビー","漫画","全巻セット","¥ 2,222","2222",
"15","m46571572593","ベビー・キッズ","ベビー服(男女兼用)  ~95cm","パンツ","¥ 999","999",
"15","m78697135164","メンズ","靴","スニーカー","¥ 5,000","5000",
"15","m67115679886","メンズ","靴","ブーツ","¥ 10,500","10500",
"15","m27710038631","コスメ・香水・美容","スキンケア/基礎化粧品","美容液","¥ 8,500","8500",
"15","m39069198072","ハンドメイド","素材/材料","各種パーツ","¥ 444","444",
"15","m89684023505","エンタメ・ホビー","タレントグッズ","ミュージシャン","¥ 2,222","2222",
"15","m14374247976","コスメ・香水・美容","ベースメーク/化粧品","メイク道具/化粧小物","¥ 500","500",
"15","m30370823590","エンタメ・ホビー","おもちゃ/ぬいぐるみ","ミニカー","¥ 2,700","2700",
"15","m88429630081","メンズ","小物","手袋","¥ 5,400","5400",
"15","m28207458822","エンタメ・ホビー","本","住まい/暮らし/子育て","¥ 600","600",
"15","m36297065193","レディース","小物","長財布","¥ 70,000","70000",
"15","m20258969024","レディース","レッグウェア","ストッキング/タイツ","¥ 1,000","1000",
"15","m69580207814","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 1,400","1400",
"15","m37816969850","メンズ","トップス","ポロシャツ","¥ 3,800","3800",
"15","m23694584381","エンタメ・ホビー","タレントグッズ","ミュージシャン","¥ 1,100","1100",
"15","m16635605790","レディース","帽子","ニットキャップ/ビーニー","¥ 600","600",
"15","m94225495605","スポーツ・レジャー","スノーボード","ボード","¥ 25,000","25000",
"15","m71565430287","ベビー・キッズ","おもちゃ","絵本","¥ 400","400",
"15","m58298316255","レディース","ヘアアクセサリー","ヘアバンド/カチューシャ","¥ 333","333",
"15","m85561343142","エンタメ・ホビー","おもちゃ/ぬいぐるみ","ミニカー","¥ 1,000","1000",
"15","m80286363239","コスメ・香水・美容","ベースメーク/化粧品","フェイスパウダー","¥ 900","900",
"15","m29804074185","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 600","600",
"15","m49721733296","レディース","トップス","Tシャツ/カットソー(七分/長袖)","¥ 6,800","6800",
"15","m74130287158","コスメ・香水・美容","ネイルケア","ネイルチップ/付け爪","¥ 700","700",
"15","m69475127511","レディース","スカート","ミニスカート","¥ 2,980","2980",
"15","m75769521209","エンタメ・ホビー","コレクション","ノベルティグッズ","¥ 3,999","3999",
"15","m24022300573","メンズ","バッグ","ボディーバッグ","¥ 5,000","5000",
"15","m66479244695","レディース","レッグウェア","スパッツ/レギンス","¥ 2,000","2000",
"16","m95968609538","ベビー・キッズ","ベビー服(女の子用)  ~95cm","ワンピース","¥ 600","600",
"16","m81949993726","エンタメ・ホビー","本","文学/小説","¥ 1,111","1111",
"16","m31901355900","エンタメ・ホビー","漫画","全巻セット","¥ 5,000","5000",
"16","m33954016752","エンタメ・ホビー","タレントグッズ","スポーツ選手","¥ 1,300","1300",
"16","m13432316200","エンタメ・ホビー","CD","邦楽","¥ 2,000","2000",
"16","m25442187172","その他","食料品","加工食品","¥ 1,499","1499",
"16","m43435320715","メンズ","トップス","パーカー","¥ 2,200","2200",
"16","m84026368409","インテリア・住まい・小物","収納家具","ケース/ボックス","¥ 2,000","2000",
"16","m42695266215","ベビー・キッズ","キッズ服(女の子用) 100cm~","ジャケット/上着","¥ 2,500","2500",
"16","m70438196144","家電・スマホ・カメラ","美容/健康","美容機器","¥ 28,000","28000",
"16","m68526144286","レディース","小物","マフラー/ショール","¥ 3,900","3900",
"16","m21622899322","コスメ・香水・美容","ネイルケア","ネイルカラー","¥ 599","599",
